"addressid","addressline1","addressline2","city","stateprovinceid","postalcode","spatiallocation","rowguid","modifieddate"
21044,"412 Miller Dr.",,Langford,7,V9,E6100000010CE06474AA273D484005384AD8C5E85EC0,cda321e2-532f-4e08-8692-44f845758555,2013-08-29 00:00:00.000
21045,"8447 Kentucky Dr.",,Milsons Point,50,"2061",E6100000010C4F6EC8DDA0E740C03C87EBA76AE46240,f42beafe-7e9e-491b-afd6-f83687411ca1,2013-01-16 00:00:00.000
21046,"4991 Kaywood Dr.",,Oxon,14,OX16 8RS,E6100000010C00000000000000000000000000000000,"5980b2b0-2238-42c5-8e9c-4913a4518d0f",2013-03-31 00:00:00.000
21047,"1907 Galveston Ct.",,Sooke,7,V0,E6100000010C9E8D69382E3A4840138C9893EDF55EC0,c5228d72-9abf-4434-8fc9-49e42c0ff55c,2014-05-11 00:00:00.000
21048,"5366 Terry Lynn Lane",,Walla Walla,79,"99362",E6100000010CBAD70F7F64054740278D3D1762985DC0,"80a641f7-d73a-4eff-9821-1e235c93817b",2014-03-24 00:00:00.000
21049,"8788 Green Leaf Drive",,Seaford,77,"3198",E6100000010CA41635E69F1043C089888778EB256240,"5b9507aa-eafa-4e1c-8e17-569de18ad78f",2012-10-23 00:00:00.000
21050,"799 Temple Dr.",,Vancouver,7,V7L 4J4,E6100000010C2BCC10C303AD484015401D36B9D05EC0,afc4afe0-7d83-4977-9e5c-bec29838c15b,2012-01-11 00:00:00.000
21051,"69, rue Royale",,Roncq,145,"59223",E6100000010C15A2755664694940CF2BEA71E2EF0840,"8e7b8b16-f54b-4a02-88a5-5ab9dff484a4",2013-12-21 10:09:29.423
21052,"5458 Encino Drive",,Chula Vista,9,"91910",E6100000010CC7A5D915CF5340406E36D8041C4A5DC0,ab6f9eeb-317b-4b3c-a3f6-b88ab4c62650,2013-09-05 00:00:00.000
21053,"7421 Lavetta Way",,Sunbury,77,"3429",E6100000010CCCAA8269EACC42C0727CDEB3CE166240,"7222cea8-78ef-409c-8b69-007674164182",2012-05-10 00:00:00.000
21054,"6173 Alier Drive",,Matraville,50,"2036",E6100000010CE18457B7CFFE40C0A7420135FAEA6240,c2534d9e-4e3a-4ef0-888e-c9ffeffa181e,2013-10-09 00:00:00.000
21055,"8892 Oak Grove Road",,Calgary,1,T2P 2G8,E6100000010C628FF6440D85494082A134B33C7A5CC0,be629858-d257-47d4-bf1e-2a95f4548d7c,2012-05-26 00:00:00.000
21056,"2335 Linden Land",,Langford,7,V9,E6100000010CF4F60B7341404840034FEB629CE55EC0,d9be0e7f-4e66-46b9-8d3c-1b734656d734,2014-02-19 00:00:00.000
21057,"1867 Royal Ann Lane",,Puyallup,79,"98371",E6100000010CA6D67385E0964740A5BF8DF1DF9B5EC0,"398f20e7-f817-441f-8f00-a5049a65be4e",2013-12-29 00:00:00.000
21058,"7034 Carson",,West Covina,9,"91791",E6100000010C4C45AD29C308414098B1A6F82B7C5DC0,"5a117cff-95aa-4133-9844-9e8315319b18",2013-12-04 00:00:00.000
21059,Postfach 22 99 99,,Frankfurt,19,"60323",E6100000010CD0699E05AC154940F2223441BD512140,f414b7cf-bc2e-44e4-8183-b29c9fe39abe,2014-04-30 00:00:00.000
21060,"6820 Gladstone Dr.",,Puyallup,79,"98371",E6100000010CB4701ABF709147408D3F5000008D5EC0,"032bad35-1c73-4a4d-9b26-610cbab0f9e5",2012-12-18 00:00:00.000
21061,"4898 Hillview Dr.",,Walla Walla,79,"99362",E6100000010C1EA59775CD044740407A85AC2B9C5DC0,c9cac89d-7893-4e46-9be7-9eea1621ae7c,2014-03-28 00:00:00.000
21062,"4938 York Dr.",,Sunbury,77,"3429",E6100000010C1BCC8CEAC8C342C05D1147FC6A156240,"2b3458f3-e50b-4b79-8e05-55269102b319",2014-01-30 00:00:00.000
21063,Parise Straße 4552,,Hannover,53,"30601",E6100000010C00000000000000000000000000000000,b0857ca6-9be2-484b-84e3-e825f53b8a11,2014-01-31 00:00:00.000
21064,"6103 Bailey Road",,Malabar,50,"2036",E6100000010CF15CB3A81DF640C0EBF1CC8686E96240,cd9ac554-d5e9-483d-9a2a-124b91dcdadf,2012-10-11 00:00:00.000
21065,"5925 Rain Drop Circle",,Lebanon,58,"97355",E6100000010C38A2CFBE313C464078691F5662B55EC0,"01745371-c354-41e8-adc0-1158098124bb",2012-05-17 00:00:00.000
21066,"7992 Elm Road",,Bellingham,79,"98225",E6100000010CF22E164CA25B4840278345E5DCA05EC0,"264bf372-de1c-42fd-883b-085677667711",2013-07-11 00:00:00.000
21067,"8876 Wawona Lane",,Burbank,9,"91502",E6100000010C798B51B5B5144140DD6459FB8C915DC0,c6156e66-36f8-40ca-9178-026a9e230b95,2014-01-14 00:00:00.000
21068,"55, rue de la Cavalerie",,Boulogne-sur-Mer,148,"62200",E6100000010C82C4F72247604940D9FC3E8949BAF93F,a474d9c1-41e9-4a4f-b39c-31883abd96a7,2013-12-21 10:09:29.423
21069,"551 Almond Ave",,Sunbury,77,"3429",E6100000010C0BCB765579CB42C0282195B50C1A6240,bca3c5da-4702-4ce6-8a6b-45ea5edec6a4,2013-11-12 00:00:00.000
21070,"3208 Thors Bay Road",,Maidenhead,14,SL67RJ,E6100000010C56D3D047B3C249408446EB684B7FE7BF,c436bb1f-311f-441a-a003-95d91a9a93d3,2013-08-03 00:00:00.000
21071,"7468 Lindley Ct.",,Burbank,9,"91502",E6100000010C4C4908BAA5114140DC6AAE0BA39A5DC0,"9b645bce-3832-4088-bd77-75a13c3d5d8a",2014-05-13 00:00:00.000
21072,"6600 Court Street",,Vancouver,7,V7L 4J4,E6100000010CF9A3BD8D2DA448404C0E542E55C35EC0,e2ee49ee-d5de-44cb-b589-97d30de5c231,2013-09-10 00:00:00.000
21073,Heiderweg 4983,,Darmstadt,19,"64283",E6100000010CE69AF7B8F1EA48400965A8D667502140,d36ac515-f7dc-480e-94a9-e8060211765d,2012-11-27 00:00:00.000
21074,"9039 North Spoonwood Court",,Silverwater,50,"2264",E6100000010C78ED485A338C40C090E555FC64F36240,"1e5ad8d6-0c69-48e8-8567-7a9c4ed0add3",2014-02-17 00:00:00.000
21075,"8096 Mt. Washington Way",,Tacoma,79,"98403",E6100000010CD2641BB803934740FA97ED518BA05EC0,cadd749f-6c40-4bc2-a960-73f2aea5b397,2013-09-20 00:00:00.000
21076,"4210 Bundros Court",,Oak Bay,7,V8P,E6100000010C5982E0ED5A3548400E18AE0EA1DA5EC0,"6120847e-5879-49bb-a750-4cdab21d0776",2012-01-20 00:00:00.000
21077,"5960 Springfield Drive",,La Jolla,9,"92806",E6100000010CC75916D3F6EA4040C7D2244D94795DC0,"9c6a5d3f-d998-43d4-97f0-8d5963aca3f5",2014-01-20 00:00:00.000
21078,"2328 Sand View Way",,Westminster,7,V3L 1H4,E6100000010C5E22AA714E91484012DC6BF805C15EC0,a5d754d8-17b9-41c1-b555-78713a157339,2013-11-01 00:00:00.000
21079,"6987 Buchanan Ct.",,Newport Beach,9,"92625",E6100000010C57062CE1B1D140404662060A03765DC0,"4e1b3124-170d-43e6-89e4-dfd51b86e22f",2012-05-05 00:00:00.000
21080,"8523 Rose Drive",,Long Beach,9,"90802",E6100000010C60CFD76B69DC40404183CA6053885DC0,"69764654-346e-4581-bb16-4a900a80711d",2014-01-31 00:00:00.000
21081,Buergermeister-ulrich-str 100,,Berlin,19,"12171",E6100000010C00000000000000000000000000000000,"65a433f4-8f42-496d-8b62-ad8406104fa4",2012-12-01 00:00:00.000
21082,"8055 Kiska Court",,Daly City,9,"94015",E6100000010C474DA37667DA4240A06EAE2891955EC0,fd575a0b-e9cc-418a-8e20-651895ec5c8c,2014-04-01 00:00:00.000
21083,"8979 Adams Dr.",,Lane Cove,50,"1597",E6100000010C12DEAA7436E240C07983192EB8EA6240,"3517e786-1f1e-483a-b987-75b4e246fe11",2014-04-18 00:00:00.000
21084,"3769 Marti Marie Drive",,Warrnambool,77,"3280",E6100000010C7793CD37D70A43C0A3EE7D7282D26140,"4abbeb9c-df24-4aee-aefd-da981947f6e6",2014-01-18 00:00:00.000
21085,"5665 Myrtle Drive",,Seattle,79,"98104",E6100000010C0F6F56B2ABCF47405F3EB2FC77975EC0,b748f126-dcf3-4b6b-8835-58e116948ff9,2014-05-12 00:00:00.000
21086,"9609 W 74th St.",,Concord,9,"94519",E6100000010C5D90485E73044340727491FBF5775EC0,"1f490337-d36c-4b4a-b171-f4835bbb4110",2013-08-03 00:00:00.000
21087,"3783 Dartmouth Way",,Mill Valley,9,"94941",E6100000010C10C3F3F5D6F2424010DB768B629D5EC0,"15efced2-f935-48c4-a66f-ab0ca40550b4",2013-12-01 00:00:00.000
21088,Königstr 381,,Dresden,19,"01071",E6100000010C118E417F857E494059EE7599837C2B40,"0f71d4fc-5ce4-4e05-a1c9-cc253e47ed05",2014-04-17 00:00:00.000
21089,"2115 Whitehaven Dr.",,Los Angeles,9,"90012",E6100000010C5A64801B900D4140097E6848F1925DC0,"63987622-4362-4cb7-8487-8b2c89861f25",2014-01-01 00:00:00.000
21090,"5065 Cloverleaf Circle",,Lake Oswego,58,"97034",E6100000010C7B48E86F10B846409C875E63F8AD5EC0,e888dc1b-0515-405d-b4c5-13dc41ecfb3b,2014-04-21 00:00:00.000
21091,"99, rue Saint Denis",,Paris,161,"75019",E6100000010CB6FD6FEF40754840BCD97D65BFC80240,b986c5d5-2dbc-4ffe-98ca-1f6a97ba3e99,2013-12-21 10:09:29.423
21092,"6306 Morning Way",,Royal Oak,7,V8X,E6100000010CF1116EAF363C484057510AA964D95EC0,"23e718f8-5e9a-4644-b700-6787f8fb3f00",2013-08-12 00:00:00.000
21093,"9510 Lakespring Place",,El Cajon,9,"92020",E6100000010CA34612A4CD6A4040C2AFBB3660395DC0,e6b68f82-8eab-4240-9f6c-d5e029a1dea3,2014-03-21 00:00:00.000
21094,"1006 Deercreek Ln",,Torrance,9,"90505",E6100000010CA72A36D2C0EA40406B0324D0D6A15DC0,"72c16ee7-02bb-4074-b3b0-d7320b9d08f8",2014-03-01 00:00:00.000
21095,"4836 Stratton Circle",,Colma,9,"94014",E6100000010C9364348B55D742408A9556A1489B5EC0,"7eb9c6d6-075f-45ff-b9b5-1bfa3a7e68b0",2013-12-09 00:00:00.000
21096,"4464 Seal Way",,San Carlos,9,"94070",E6100000010C0EDC3770BDC0424011BA70F3FD895EC0,"242ab3a5-8a02-40e8-a2f6-f435a0673492",2013-11-23 00:00:00.000
21097,"422 Quartermaster",,Findon,66,"5023",E6100000010C0C36A1C7D06F41C0E7AD046943546140,b4f4a0a2-a50d-40a4-8352-9745a8fb0e62,2012-06-23 00:00:00.000
21098,"6021 Ellis St.",,London,14,W1X3SE,E6100000010C51F39E2DB8C84940AD4FF52DBC45C0BF,"504999a8-e7e0-4838-bc04-dbe2ad3e3242",2014-02-18 00:00:00.000
21099,"7628 Beech Ct",,Kirkby,14,KB9,E6100000010C8F34A044A0B34A402FB5BB828A1F07C0,"40591f5f-f2c5-4789-9856-afe2fe3601fc",2013-11-19 00:00:00.000
21100,"8869 Lightwood Drive",,San Diego,9,"92102",E6100000010C0FAC25FFC15A404076046F7EF04B5DC0,"6bdce48e-9cbc-40c8-976a-54a4acdae1a6",2014-04-11 00:00:00.000
21101,"7837, boulevard Beau Marchais",,Lieusaint,163,"77127",E6100000010CDD7F9205CD5848407E21547E826B0440,"4f07a8a6-b082-44e3-aa24-fcd9695cd468",2013-12-21 10:09:29.423
21102,"5238 Jemco Court",,Lake Oswego,58,"97034",E6100000010C73DDF90282B0464032F5415F8CA45EC0,"447b6d06-b3f8-437d-a55d-5d0ce8b3ca4d",2013-07-12 00:00:00.000
21103,"3002 Carmel Drive",,Rhodes,50,"2138",E6100000010C8DDE057387EA40C0A0CD71C783DC6240,"313ae747-2566-4ad4-8e77-d3adea628309",2013-02-08 00:00:00.000
21104,"7241 Scenic Avenue",,Woodburn,58,"97071",E6100000010CF0C682F08B8D4640A0DD40C5E8B75EC0,"7b463b60-9611-4c0c-bddf-a9449f4333e6",2014-04-03 00:00:00.000
21105,"6520 Hazelnut Lane",,Newcastle upon Tyne,14,NT20,E6100000010CC57150ED957E4B40BCBD235D99C7F9BF,"7b2ff2d9-f16b-43e0-b30d-812ca6180dde",2012-10-11 00:00:00.000
21106,"9958 Ronda Ct.",,Burien,79,"98168",E6100000010CBEBDB81012B847406B7F70C55D915EC0,"1e61b96b-dbb5-4718-bcdf-62f665adbfdb",2014-01-15 00:00:00.000
21107,"1328 Huntleigh Dr.",,Cloverdale,66,"6105",E6100000010C42374591930240C0D9ADF463C2055D40,ec781b2d-0129-41fe-a0b0-34c83422b0d8,2013-08-05 00:00:00.000
21108,"1433 C Mt. Hood Crest",,Spokane,79,"99202",E6100000010C83EF7A6E9CD047401D019A5C445B5DC0,c7293d39-dc58-484e-956e-b7b54fe273c6,2013-08-07 00:00:00.000
21109,"912 Fremont St.",,Cliffside,7,V8Y 1L1,E6100000010CBD7B928B41394840A3FF3A331FE15EC0,"14a277d3-d5be-4bc2-828a-f6b52b114c95",2014-06-30 00:00:00.000
21110,"5919 Zartop Street",,Torrance,9,"90505",E6100000010CBB34D00688E240405BDD499D1D8B5DC0,c9ae74cc-f572-49e4-a00c-0fec8c765be0,2014-05-18 00:00:00.000
21111,"8128, rue Lamarck",,Paris,161,"75005",E6100000010CA596F97D7D684840FD4FE1BE6BB40240,c2a5b54b-9923-4191-aaa2-c5de5623bfc5,2013-12-21 10:09:29.423
21112,"200 Mitchelleanjen Ln.",,Beverly Hills,9,"90210",E6100000010CB051E5EF87084140FA7E3F52A1975DC0,bd89fc85-fc6d-4937-ac30-e40389d39bb1,2014-05-10 00:00:00.000
21113,"3997 Ash Lane",,Newport Beach,9,"92625",E6100000010CDD443FC917C940402DECB95A7C715DC0,"8bec1239-36cf-411a-9f51-90d16fa86cb3",2014-04-19 00:00:00.000
21114,"4037 Trasher Road",,Santa Monica,9,"90401",E6100000010CA9D4B9B0A70841409B0D3257A09C5DC0,ed068e59-b538-47c2-9f3a-7cc0c46ed493,2014-05-03 00:00:00.000
21115,"6270 North Star Dr.",,Lakewood,9,"90712",E6100000010CB08EFA408CE940400467C7E4248D5DC0,"29abf6fa-5f39-4038-9d28-288e6e8faa3f",2014-02-05 00:00:00.000
21116,"6565 Woodcrest Dr.",,Oakland,9,"94611",E6100000010CD64B640C9EE4424020561B2F53995EC0,"75bc51f2-792d-4a62-b55c-b9148108bcf5",2014-02-04 00:00:00.000
21117,"7806 Bentley St.",,Burien,79,"98168",E6100000010C994617C439C44740540EE8F730875EC0,"24dbd3b9-14cc-4598-890d-bb2f3a26b9e2",2013-11-02 00:00:00.000
21118,"84, avenue des Ternes",,Suresnes,178,"92150",E6100000010C60BE1FD95B6A4840B60730BE14BE0140,"31a1bed4-2389-429a-91b8-2bab448e71a9",2013-12-21 10:09:29.423
21119,Rotthäuser Weg 66,,München,19,"80074",E6100000010C00000000000000000000000000000000,b1a24991-792b-403d-8c41-eb89ea4d8f60,2011-07-19 00:00:00.000
21120,"1281, boulevard Beau Marchais",,Drancy,179,"93700",E6100000010CB4F81DBC987F4840844192A693940340,"80162215-2820-43df-beb2-f1fd515ec1ad",2013-12-21 10:09:29.423
21121,"1011 Yolanda Circle",,N. Vancouver,7,V7L 4J4,E6100000010C5283449F05A148404C0E542E55C35EC0,"53cbfc60-6c3e-4c4a-87f5-bed777b39dea",2013-07-06 00:00:00.000
21122,"3421 Boyd Road",,Melton,77,"3337",E6100000010C5DE51184D5D342C0EA174773580D6240,d43b224a-0b4d-4618-b9ef-56c90ddb9592,2013-05-10 00:00:00.000
21123,"2506 Almaden Dr.",,N. Vancouver,7,V7L 4J4,E6100000010C963F41EF46AE4840C2ACB19D92CD5EC0,"88e09421-81cc-4eaa-ab84-9f552e9fb071",2013-08-14 00:00:00.000
21124,"8620 Moss Hollow Court",,Edmonds,79,"98020",E6100000010C46F6D5D59CE04740C21730C518A25EC0,"5de8d317-09df-44ba-b1b4-612a1dbb1c1f",2011-11-10 00:00:00.000
21125,"370 Pine Creek Way",,Grossmont,9,"91941",E6100000010C913294324F5B4040E4C8E24C093E5DC0,fa540122-88de-4813-ad9f-6f6b9c03de5c,2013-09-14 00:00:00.000
21126,Erlenweg 94,,Hamburg,20,"20354",E6100000010C2A72CE0B81C54A40F5D5FC738F032440,"92065d77-c8c3-418d-a3c6-1ce9fe222425",2013-09-16 00:00:00.000
21127,"6738 Court Street",,Metchosin,7,V9,E6100000010CDFA1C216A42D484028AE93D71ADB5EC0,"887fb319-bb68-46cb-9d24-c0d69379149e",2012-04-14 00:00:00.000
21128,"9570 Royal Links Ct",,Bellingham,79,"98225",E6100000010C85AFCB93815D48407A253CB8FFA35EC0,"8e380efc-bf49-4a54-923c-fbe2cdd6ed35",2014-01-09 00:00:00.000
21129,"7763 Folson Drive",,Liverpool,14,L4 4HB,E6100000010C811D1E7D0CAD4A402DB3588229D007C0,"751d121a-d651-4896-ba66-fc91a8f060f4",2012-03-08 00:00:00.000
21130,"4116 Rubiem Ct",,Rockhampton,64,"4700",E6100000010C10706344805E37C0A4FFD0F21BCF6240,"02fc0583-efaf-47a0-96d4-be47718a8747",2014-04-19 00:00:00.000
21131,"1398 Morengo Court",,Warrington,14,WA1,E6100000010C43974A7325AE4A40ADB95A4D129204C0,"020c4191-5ad6-4675-83e0-acccbd0a4402",2013-07-27 00:00:00.000
21132,"8020 Charlotte Ave.",,Issaquah,79,"98027",E6100000010CD23C5CFBA6C247409F2E3DA708815EC0,cc8751a7-9ff2-4405-aae5-c208e46ee21d,2014-04-25 00:00:00.000
21133,Königsteiner Straße 241,,Sulzbach Taunus,70,"66272",E6100000010C00000000000000000000000000000000,"9b9b026a-e1a2-4883-ab1e-dbc441bf0bb0",2013-07-27 00:00:00.000
21134,"2934 Village Pl.",,Port Hammond,7,V6B 3P7,E6100000010C7ED93FC26A9948401D2DEE214CBB5EC0,"54d0c423-42e5-4ea7-98c5-87ba84f65252",2014-03-27 00:00:00.000
21135,"7813 Worth Ct.",,West Sussex,14,RH15 9UD,E6100000010C00000000000000000000000000000000,"3fbac371-1ca9-4413-bc10-3838f44950fd",2014-02-01 00:00:00.000
21136,"2466 Kentucky Dr.",,Everett,79,"98201",E6100000010C51353215B3FE4740C5E0D05B4A965EC0,f9452acb-d39e-4556-8c17-e9dd063a9002,2012-05-08 00:00:00.000
21137,"7633 Stonehedge Dr.",,Lakewood,9,"90712",E6100000010C9220F9F014E640405E89CF7850835DC0,"2c1b85c3-67af-496c-ad2a-c4cfa790e19e",2013-07-09 00:00:00.000
21138,"7419 San Ramon Road",,Los Angeles,9,"90012",E6100000010C94125A33410C41403679ACB874945DC0,"17887074-d21c-4fd1-b2e3-9ea6abee0c29",2013-07-15 00:00:00.000
21139,"1413 Withers Drive",,Newcastle upon Tyne,14,NT20,E6100000010C00D46BD6CE824B406AF6FD054CC4F9BF,"875a05af-36a8-4ad5-a5fa-89a0f4d8a557",2014-01-23 00:00:00.000
21140,"5497 St. Andrews Way",,Vancouver,7,V7L 4J4,E6100000010C6892F82C62AC48403BE37B51FFCB5EC0,f5d8ee76-1d44-43f7-9844-869c9d8d55f8,2012-07-11 00:00:00.000
21141,Curieweg 99,,Essen,20,"45001",E6100000010C00000000000000000000000000000000,bfdfe06d-7c6b-4d1d-a9eb-feb0c21e5eee,2011-10-03 00:00:00.000
21142,Curieweg 4666,,Salzgitter,19,"38231",E6100000010C00000000000000000000000000000000,"5d0e2e9a-c1bc-40c1-92fb-296379c379d2",2013-08-02 00:00:00.000
21143,"8193 Pine Creek Way",,Salem,58,"97301",E6100000010C2E685F6E19804640066611FB10C45EC0,"90cca264-7b15-4a82-8a03-40c93ba57f2b",2013-08-07 00:00:00.000
21144,Haberstr 46,,Salzgitter,19,"38231",E6100000010C00000000000000000000000000000000,"51204af4-b222-4427-896b-eb8291e2777e",2012-10-04 00:00:00.000
21145,"52, rue Mazagran",,Paris,161,"75017",E6100000010CE6DA659FE0734840AED293CBFECC0240,"4bb3d6ac-81a8-4e94-8321-6deb675eab93",2013-12-21 10:09:29.423
21146,"9475 Old Oak Drive",,Santa Monica,9,"90401",E6100000010CDD45543007FC40403AAD1AC697995DC0,"336507a0-598b-4814-af80-b8a464598f01",2014-03-03 00:00:00.000
21147,"1619 Mills Dr.",,Oxford,14,OX14 4SE,E6100000010CF33F629284D24940F5F948AD457FF4BF,aa64d7bc-5353-4d05-85a5-8f787cd2bc63,2011-10-20 00:00:00.000
21148,"8060 Roslyn Drive",,Olympia,79,"98501",E6100000010C0CA40A0B44774740066AECEC8AB95EC0,"520ea109-0046-40c9-8757-af824dbd5c0a",2012-06-09 00:00:00.000
21149,"5888 Salem St.",,Cliffside,7,V8Y 1L1,E6100000010C02796C6C544148408DA167F18ADF5EC0,d324acf4-c9c6-4ac9-b6a0-e90e3c633eb4,2011-08-02 00:00:00.000
21150,"1568 Skyline Dr.",,Berkeley,9,"94704",E6100000010C43E4449E0BEF424048E62B1E18945EC0,cc5656b8-6c7b-4f5a-8302-50ac887f2797,2014-03-04 00:00:00.000
21151,Unter Linden 987,,Hamburg,20,"20354",E6100000010CF6E0370E3FC84A406D576D6F06022440,"72af14d1-d73b-4138-ad19-feb493bfce95",2013-12-28 00:00:00.000
21152,Heideweg 2459,,Kiel,70,"24044",E6100000010C00000000000000000000000000000000,df26ddd4-15c1-403b-8a27-86f80487db75,2014-04-26 00:00:00.000
21153,Wolfgangstraße 62,,Solingen,53,"42651",E6100000010C7E0D0857C391494001EEB830FC431C40,"706473e6-4b1b-4130-b32a-3ff07ab65617",2014-06-22 00:00:00.000
21154,"9201 Lexington Rd.",,Bendigo,77,"3550",E6100000010C70A25DA5F66042C02F08245A860D6240,"4f03bd82-a617-474f-95cc-8d7df8750a2b",2013-08-11 00:00:00.000
21155,"8874 Dallis Drive",,El Cajon,9,"92020",E6100000010C66C158F5C3654040FAA07828DE3D5DC0,"687bb10d-c06c-4e8f-9e19-5d8b49a0a0dc",2012-03-22 00:00:00.000
21156,"624 Peabody Road",,Downey,9,"90241",E6100000010C78DC9CB02EFE4040F5BB6237C38A5DC0,ad20631c-3bb3-4881-a00b-4965a2431930,2011-09-16 00:00:00.000
21157,Königsteiner Straße 990,,Berlin,70,"12311",E6100000010C00000000000000000000000000000000,"9d1cbb97-1c6a-4c3d-b818-d98199058efa",2012-10-15 00:00:00.000
21158,"1216, place de la Concorde",,Orleans,131,"45000",E6100000010C9294E74BABF74740D0022DF6E49FFE3F,"77868d1e-f122-481e-ba5e-b70b996a3682",2013-12-21 10:09:29.423
21159,"6992 Tara St.",,San Diego,9,"92102",E6100000010CE1BB91D1865E4040A98E57AD2F515DC0,a6a39d4e-484b-4dc8-8e90-e6682d3dbf8f,2014-04-12 00:00:00.000
21160,"1652 Willcrest Circle",,Edmonds,79,"98020",E6100000010C4BEEAB5787E147401747FF3464965EC0,"1581581a-68aa-40eb-b48e-941108347606",2014-03-19 00:00:00.000
21161,"8380 Toyon Dr.",,Billericay,14,CM11,E6100000010CB303D93C90D8494071A54A7DFDB5DA3F,"48298e07-492f-4556-ace2-b93e538e1060",2014-02-06 00:00:00.000
21162,"9323 Cowell Road",,Goulburn,50,"2580",E6100000010CE5D91D370E5341C0FE58516DE2AE6240,"8697fbdd-3cfa-4ead-8412-f7ea0b7973d4",2012-08-29 00:00:00.000
21163,"8274 Springvale Court",,Metchosin,7,V9,E6100000010CBA6EA7391E30484074EBA3D502E35EC0,"7bacb20f-6ae7-440b-ae07-1bb0c642dc61",2013-11-18 00:00:00.000
21164,"6836 Somerset Pl.",,Gloucestershire,14,GL7 1RY,E6100000010CDFA928BF5EE949404B25EF0D5F0002C0,"6751ba15-69a7-475c-9972-4cd1ae5dd94f",2013-08-04 00:00:00.000
21165,"5843 Mountaire Pkwy.",,Lebanon,58,"97355",E6100000010C7028F8C07642464078691F5662B55EC0,"39fc874a-eca5-436a-9391-0c6929374ae1",2013-11-06 00:00:00.000
21166,"2720 Blue Ridge",,Lakewood,9,"90712",E6100000010C720FFD0C9DEF4040AD9B050A5D895DC0,cf026114-94dd-41ad-8bf3-2e0fb4e1a5b2,2014-05-02 00:00:00.000
21167,"8193 North 126th St",,Bremerton,79,"98312",E6100000010C35CBF244F6CB4740762305B991A75EC0,"7d088381-913e-4918-9db6-298b67e35ae8",2013-09-21 00:00:00.000
21168,"5862 Crivello Ave.",,Melton,77,"3337",E6100000010C740F47FC17CD42C09A0536AAE9186240,ad86d633-cf19-4d26-a322-14ad8e15a3e4,2014-06-16 00:00:00.000
21169,"544 Magda Way",,Newton,7,V2L3W8,E6100000010C1FDF9E79C5FA4A40B1ECA23B92B95EC0,"0e6b4a80-583c-47de-9771-29ff52dff84a",2013-07-03 00:00:00.000
21170,"330 Jamie Way",,Novato,9,"94947",E6100000010CBB96FFB4DB0C4340F8DD8EC363A05EC0,"713916e5-7f9f-4b66-b62f-2b72fe3d6c17",2013-09-27 00:00:00.000
21171,"3095 Wildewood Dr.",,San Carlos,9,"94070",E6100000010CFC7B511280BA42403931E728D1915EC0,"330a7a70-a7e4-4467-ade6-88daac312b8a",2014-01-02 00:00:00.000
21172,"9870 Santa Maria Ct.",,Sunbury,77,"3429",E6100000010CDC0AD4626FCC42C03F9E0868B6116240,"5914cf4e-e7c3-4421-9bd6-572ef5457425",2012-04-24 00:00:00.000
21173,"3136 Mcnutt Ave.",,Woodland Hills,9,"91364",E6100000010C178966538A104140F088864A37AD5DC0,"5fe79092-256c-4ada-ab9b-d261415addce",2014-06-23 00:00:00.000
21174,"24, rue Saint Denis",,Metz,143,"57000",E6100000010CF38FC6C754904840101CA787EEC11840,"013a7ccd-d63f-42b8-943d-f83cbf23b656",2013-12-21 10:09:29.423
21175,Winter der Böck 50,,Darmstadt,19,"64283",E6100000010C39EAF77907E94840B0BB88BA81532140,"22f611ed-7f2d-4af3-b169-2eb6f1eb55eb",2012-03-09 00:00:00.000
21176,"1177 Oily Road",,Burien,79,"98168",E6100000010CEFA5CB6780BA474025F7B5AEE39D5EC0,"4ecfef63-409d-430a-9dc3-eeae6f63dfae",2014-02-05 00:00:00.000
21177,"4418 Lisa Lee Lane",,Walla Walla,79,"99362",E6100000010CDF99FB329A104740E9BDB52C898E5DC0,"678ee2a5-33d1-4fc9-a999-c888b960dad7",2013-11-02 00:00:00.000
21178,Räuscherweg 6875,,Neunkirchen,70,"66578",E6100000010C78F8989E4FB54840C7778851337F1C40,d9cca061-90d3-4832-9e59-8a31dd704024,2014-03-22 00:00:00.000
21179,"5659 Tehaschapi Way",,Grossmont,9,"91941",E6100000010C1E5E2867155F4040746191E606445DC0,"8d8b4b07-0997-4c77-8c45-3d7dcd2d651d",2014-04-09 00:00:00.000
21180,"8863 San Miguel Rd.",,Santa Cruz,9,"95062",E6100000010C620D8919057F424049A51C4E9E7B5EC0,"619bb375-52c2-4a1f-9c7d-413ed5f94e72",2012-11-01 00:00:00.000
21181,"359 Shepberry Court",,Bellflower,9,"90706",E6100000010CDA8B155BF3EB404033460AF2DD915DC0,"372baf40-d1e7-480f-b484-3c031db96565",2014-05-10 00:00:00.000
21182,"3817 Green Hill Rd.",,Novato,9,"94947",E6100000010C77FBF98D580D434019C20107E2A55EC0,"3f0a99dc-3be3-498d-bd01-936c49248d7e",2011-10-08 00:00:00.000
21183,"76, rue Pierre-Demoulin",,Chatou,164,"78400",E6100000010C4D7D4F5A237C4840748B51FCE9330140,"508dce47-4166-4615-bbc2-7c64bd80bf0e",2013-12-21 10:09:29.423
21184,"3450 Rio Grande Dr.",,Milton Keynes,14,MK8 8DF,E6100000010C440CCB73660F4A406A0366E2EF6EE9BF,"4ffd86ec-0d1a-4939-9492-07e1c25c00f1",2012-06-25 00:00:00.000
